timestamp,rtu_id,bus_number,voltage_magnitude,voltage_angle,frequency,active_power,reactive_power,status,voltage_deviation,frequency_deviation,voltage_in_normal_range,frequency_in_normal_range,attack,attack_type,attack_severity,voltage_offset,frequency_offset,datetime
1759804163.7888138,RTU3,1,0.992,-0.1,47.15,66.3,187.2,GOOD,0.0078,2.8482,1,0,1,Frequency Attack,high,0.0,-2.85,2025-10-07 02:29:23.788813829
1759804163.7817874,RTU4,8,1.136,-0.097,49.81,-169.9,-79.5,SUSPECT,0.1358,0.1851,0,1,1,Voltage Attack,low,0.136,0.0,2025-10-07 02:29:23.781787395
1759804163.7839153,RTU1,7,0.707,0.038,50.1,418.0,60.6,SUSPECT,0.2929,0.097,0,1,1,Voltage Attack,high,-0.293,0.0,2025-10-07 02:29:23.783915281
1759804163.7827914,RTU2,3,0.94,-0.044,50.09,-324.9,-57.0,GOOD,0.0604,0.0913,0,1,1,Voltage Attack,high,-0.06,0.0,2025-10-07 02:29:23.782791376
1759804163.8052611,RTU4,3,0.927,0.143,49.9,-188.1,-131.7,GOOD,0.0728,0.1032,0,1,1,Measurement Noise,high,-0.073,-0.1,2025-10-07 02:29:23.805261135
1759804163.8052301,RTU1,4,0.984,0.044,50.12,260.1,213.5,GOOD,0.0163,0.1226,1,1,1,Measurement Noise,low,-0.016,0.12,2025-10-07 02:29:23.805230141
1759804163.7941513,RTU4,2,1.132,0.031,48.63,344.6,132.3,GOOD,0.1319,1.3653,0,0,1,Combined Attack,low,0.132,-1.37,2025-10-07 02:29:23.794151306
1759804163.7822714,RTU2,9,1.072,-0.066,49.96,-298.5,-92.3,SUSPECT,0.0718,0.0358,0,1,1,Voltage Attack,low,0.072,0.0,2025-10-07 02:29:23.782271385
1759804163.7986217,RTU1,8,0.946,0.072,49.27,-86.5,-26.7,GOOD,0.0544,0.7337,0,0,1,Status Spoofing,low,-0.054,-0.73,2025-10-07 02:29:23.798621655
1759804163.7769744,RTU4,8,0.989,0.088,50.06,64.6,62.5,GOOD,0.0113,0.0567,1,1,0,None,none,,,2025-10-07 02:29:23.776974440
1759804163.7755044,RTU3,2,1.002,-0.083,50.09,57.3,70.9,GOOD,0.0018,0.089,1,1,0,None,none,,,2025-10-07 02:29:23.775504351
1759804163.7903202,RTU3,8,1.352,0.038,46.68,107.6,60.9,SUSPECT,0.3522,3.3154,0,0,1,Combined Attack,high,0.352,-3.32,2025-10-07 02:29:23.790320158
1759804163.7965672,RTU4,9,0.82,-0.028,48.1,416.0,110.1,INVALID,0.1802,1.897,0,0,1,Combined Attack,medium,-0.18,-1.9,2025-10-07 02:29:23.796567202
1759804163.7761898,RTU1,2,1.0,-0.085,49.77,319.6,30.3,GOOD,0.0005,0.2259,1,1,0,None,none,,,2025-10-07 02:29:23.776189804
1759804163.776651,RTU4,9,0.989,0.002,49.95,105.2,77.5,GOOD,0.0107,0.046,1,1,0,None,none,,,2025-10-07 02:29:23.776650906
1759804163.7976148,RTU3,9,1.057,0.008,50.79,-232.4,-108.6,GOOD,0.0574,0.7902,0,0,1,Status Spoofing,low,0.057,0.79,2025-10-07 02:29:23.797614813
1759804163.8010454,RTU4,5,0.945,-0.015,49.27,325.4,68.0,GOOD,0.0549,0.7252,0,0,1,Status Spoofing,high,-0.055,-0.73,2025-10-07 02:29:23.801045418
1759804163.7865021,RTU3,9,1.007,0.031,48.47,152.8,30.6,SUSPECT,0.0071,1.5287,1,0,1,Frequency Attack,low,0.0,-1.53,2025-10-07 02:29:23.786502123
1759804163.7937481,RTU1,5,1.131,-0.016,48.19,134.7,105.3,GOOD,0.1312,1.8085,0,0,1,Combined Attack,low,0.131,-1.81,2025-10-07 02:29:23.793748140
1759804163.7830696,RTU3,6,0.836,-0.049,50.05,-239.1,-55.3,GOOD,0.1644,0.0529,0,1,1,Voltage Attack,medium,-0.164,0.0,2025-10-07 02:29:23.783069611
1759804163.7844353,RTU3,3,1.188,-0.027,50.05,475.4,53.2,GOOD,0.1877,0.0505,0,1,1,Voltage Attack,medium,0.188,0.0,2025-10-07 02:29:23.784435272
1759804163.788385,RTU3,6,0.996,-0.038,48.41,227.4,173.9,GOOD,0.0042,1.5939,1,0,1,Frequency Attack,high,0.0,-1.59,2025-10-07 02:29:23.788384914
1759804163.7742102,RTU2,6,0.996,-0.083,50.1,204.6,26.6,GOOD,0.004,0.0993,1,1,0,None,none,,,2025-10-07 02:29:23.774210215
1759804163.8054616,RTU2,2,0.947,-0.131,50.8,-112.4,-67.2,GOOD,0.0531,0.7987,0,0,1,Measurement Noise,medium,-0.053,0.8,2025-10-07 02:29:23.805461645
1759804163.7842402,RTU1,9,0.817,-0.036,50.01,-398.9,-3.2,SUSPECT,0.1825,0.0091,0,1,1,Voltage Attack,high,-0.183,0.0,2025-10-07 02:29:23.784240246
1759804163.7804034,RTU3,10,0.796,0.058,49.98,474.2,42.6,GOOD,0.204,0.0199,0,1,1,Voltage Attack,medium,-0.204,0.0,2025-10-07 02:29:23.780403376
1759804163.7821004,RTU3,8,0.768,0.084,49.94,-223.2,-196.9,SUSPECT,0.2322,0.0606,0,1,1,Voltage Attack,medium,-0.232,0.0,2025-10-07 02:29:23.782100439
1759804163.7913935,RTU3,7,1.358,-0.016,47.09,317.4,51.7,INVALID,0.3585,2.9121,0,0,1,Combined Attack,high,0.358,-2.91,2025-10-07 02:29:23.791393518
1759804163.7824454,RTU1,7,0.885,0.004,50.14,-286.3,-167.9,GOOD,0.1145,0.1435,0,1,1,Voltage Attack,high,-0.115,0.0,2025-10-07 02:29:23.782445431
1759804163.7810519,RTU3,10,1.145,0.091,50.0,230.5,34.0,GOOD,0.1447,0.0027,0,1,1,Voltage Attack,low,0.145,0.0,2025-10-07 02:29:23.781051874
1759804163.7805371,RTU1,3,0.781,-0.034,50.12,75.4,137.4,GOOD,0.2185,0.1201,0,1,1,Voltage Attack,medium,-0.219,0.0,2025-10-07 02:29:23.780537128
1759804163.8038778,RTU4,3,1.032,-0.138,50.26,-293.8,31.6,GOOD,0.0322,0.2605,1,1,1,Measurement Noise,medium,0.032,0.26,2025-10-07 02:29:23.803877831
1759804163.7832458,RTU1,4,0.882,-0.091,49.91,-165.5,-1.7,SUSPECT,0.118,0.0898,0,1,1,Voltage Attack,high,-0.118,0.0,2025-10-07 02:29:23.783245802
1759804163.7839527,RTU3,10,0.794,-0.048,50.16,56.8,62.1,GOOD,0.2061,0.1552,0,1,1,Voltage Attack,medium,-0.206,0.0,2025-10-07 02:29:23.783952713
1759804163.7744129,RTU1,4,0.982,-0.045,50.02,-76.2,-120.2,GOOD,0.0177,0.0167,1,1,0,None,none,,,2025-10-07 02:29:23.774412870
1759804163.8026485,RTU4,10,1.012,0.025,49.62,38.5,-16.9,SUSPECT,0.0124,0.3793,1,1,1,Measurement Noise,medium,0.012,-0.38,2025-10-07 02:29:23.802648544
1759804163.7768476,RTU1,7,0.972,0.028,49.94,-215.4,-138.1,GOOD,0.028,0.0606,1,1,0,None,none,,,2025-10-07 02:29:23.776847601
1759804163.7888777,RTU1,3,0.992,0.017,51.72,272.3,21.3,INVALID,0.0084,1.7214,1,0,1,Frequency Attack,medium,0.0,1.72,2025-10-07 02:29:23.788877726
1759804163.7888532,RTU2,6,0.997,-0.087,51.74,-370.7,-168.6,SUSPECT,0.0031,1.7445,1,0,1,Frequency Attack,high,0.0,1.74,2025-10-07 02:29:23.788853168
1759804163.8042688,RTU3,4,1.037,0.144,50.2,-197.1,-228.8,GOOD,0.0367,0.2044,1,1,1,Measurement Noise,medium,0.037,0.2,2025-10-07 02:29:23.804268837
1759804163.7884836,RTU3,1,1.005,0.002,48.27,-156.4,-32.4,GOOD,0.0046,1.7333,1,0,1,Frequency Attack,low,0.0,-1.73,2025-10-07 02:29:23.788483620
1759804163.7924268,RTU2,10,1.192,-0.083,48.49,-348.9,-73.1,GOOD,0.1919,1.5131,0,0,1,Combined Attack,high,0.192,-1.51,2025-10-07 02:29:23.792426825
1759804163.797029,RTU1,10,1.074,0.09,50.84,-193.6,-122.0,GOOD,0.0739,0.8388,0,0,1,Status Spoofing,medium,0.074,0.84,2025-10-07 02:29:23.797029018
1759804163.7802556,RTU2,1,1.172,-0.058,49.93,444.5,88.4,SUSPECT,0.1719,0.0705,0,1,1,Voltage Attack,high,0.172,0.0,2025-10-07 02:29:23.780255556
1759804163.774678,RTU4,3,0.982,0.015,49.88,482.4,131.6,GOOD,0.0178,0.1182,1,1,0,None,none,,,2025-10-07 02:29:23.774677992
1759804163.8005548,RTU1,4,0.923,-0.092,49.2,164.0,4.2,GOOD,0.0769,0.7974,0,0,1,Status Spoofing,low,-0.077,-0.8,2025-10-07 02:29:23.800554752
1759804163.7983418,RTU1,3,0.917,-0.071,50.53,-224.8,-20.9,GOOD,0.0834,0.5271,0,0,1,Status Spoofing,medium,-0.083,0.53,2025-10-07 02:29:23.798341751
1759804163.7769403,RTU2,2,0.986,-0.024,50.01,378.4,159.3,GOOD,0.0135,0.0063,1,1,0,None,none,,,2025-10-07 02:29:23.776940346
1759804163.8064804,RTU4,3,1.021,0.031,49.37,-439.2,-76.6,SUSPECT,0.0208,0.6343,1,0,1,Measurement Noise,low,0.021,-0.63,2025-10-07 02:29:23.806480408
1759804163.7814512,RTU4,8,1.171,0.091,50.14,-243.7,-189.0,SUSPECT,0.1706,0.1404,0,1,1,Voltage Attack,low,0.171,0.0,2025-10-07 02:29:23.781451225
1759804163.7938414,RTU4,1,0.797,-0.083,52.05,337.8,38.2,GOOD,0.2034,2.0483,0,0,1,Combined Attack,medium,-0.203,2.05,2025-10-07 02:29:23.793841362
1759804163.7977448,RTU4,10,1.121,0.087,50.98,-240.7,-84.1,GOOD,0.1213,0.9789,0,0,1,Status Spoofing,high,0.121,0.98,2025-10-07 02:29:23.797744751
1759804163.8014588,RTU1,9,1.008,0.098,50.32,-56.0,-60.8,GOOD,0.0078,0.3195,1,1,1,Measurement Noise,medium,0.008,0.32,2025-10-07 02:29:23.801458836
1759804163.8030634,RTU3,5,0.948,0.047,50.52,-299.7,-203.8,GOOD,0.0523,0.5168,0,0,1,Measurement Noise,medium,-0.052,0.52,2025-10-07 02:29:23.803063393
1759804163.7773385,RTU1,7,0.996,0.066,50.17,324.7,128.6,GOOD,0.004,0.1698,1,1,0,None,none,,,2025-10-07 02:29:23.777338505
1759804163.803107,RTU4,4,1.069,-0.076,50.34,-331.2,-159.5,GOOD,0.0689,0.3405,0,1,1,Measurement Noise,high,0.069,0.34,2025-10-07 02:29:23.803107023
1759804163.791878,RTU2,10,0.8,0.023,48.43,115.8,112.1,GOOD,0.2004,1.5684,0,0,1,Combined Attack,high,-0.2,-1.57,2025-10-07 02:29:23.791877985
1759804163.8054159,RTU4,8,1.002,0.02,50.55,-341.1,-102.4,GOOD,0.0016,0.5533,1,0,1,Measurement Noise,medium,0.002,0.55,2025-10-07 02:29:23.805415869
1759804163.7891765,RTU4,3,1.008,0.048,48.47,215.8,191.2,GOOD,0.0079,1.5313,1,0,1,Frequency Attack,medium,0.0,-1.53,2025-10-07 02:29:23.789176464
1759804163.7769024,RTU3,6,1.005,-0.052,50.01,218.8,50.8,GOOD,0.0048,0.0052,1,1,0,None,none,,,2025-10-07 02:29:23.776902437
1759804163.7857065,RTU1,3,1.004,0.002,51.9,419.5,183.0,SUSPECT,0.0038,1.8996,1,0,1,Frequency Attack,low,0.0,1.9,2025-10-07 02:29:23.785706520
1759804163.7887144,RTU1,3,1.0,0.086,51.03,-304.8,-175.9,GOOD,0.0003,1.0326,1,0,1,Frequency Attack,medium,0.0,1.03,2025-10-07 02:29:23.788714409
1759804163.804766,RTU2,7,0.925,0.099,49.06,-305.6,30.4,SUSPECT,0.0749,0.937,0,0,1,Measurement Noise,high,-0.075,-0.94,2025-10-07 02:29:23.804765940
1759804163.7785637,RTU4,4,0.997,-0.02,50.0,398.8,46.0,GOOD,0.0026,0.001,1,1,0,None,none,,,2025-10-07 02:29:23.778563738
1759804163.8009017,RTU2,6,1.062,-0.057,49.37,-353.9,-45.3,GOOD,0.0621,0.6308,0,0,1,Status Spoofing,low,0.062,-0.63,2025-10-07 02:29:23.800901651
1759804163.7757206,RTU1,9,0.99,0.032,49.87,-130.9,-184.9,GOOD,0.0102,0.132,1,1,0,None,none,,,2025-10-07 02:29:23.775720596
1759804163.775054,RTU1,5,1.008,-0.065,50.06,140.0,122.1,GOOD,0.0082,0.0594,1,1,0,None,none,,,2025-10-07 02:29:23.775053978
1759804163.786618,RTU4,7,1.007,-0.048,51.53,-270.9,-138.4,GOOD,0.0069,1.5347,1,0,1,Frequency Attack,low,0.0,1.53,2025-10-07 02:29:23.786617994
1759804163.7970114,RTU3,2,0.91,-0.086,49.38,182.3,84.8,GOOD,0.0899,0.6188,0,0,1,Status Spoofing,medium,-0.09,-0.62,2025-10-07 02:29:23.797011375
1759804163.8033028,RTU2,4,1.107,-0.068,48.84,150.0,11.8,GOOD,0.1066,1.1568,0,0,1,Measurement Noise,high,0.107,-1.16,2025-10-07 02:29:23.803302765
1759804163.7920864,RTU2,6,1.07,0.064,48.45,-377.2,-27.7,GOOD,0.0702,1.5498,0,0,1,Combined Attack,low,0.07,-1.55,2025-10-07 02:29:23.792086363
1759804163.783634,RTU1,3,0.938,-0.001,50.11,435.1,147.5,INVALID,0.0616,0.1076,0,1,1,Voltage Attack,high,-0.062,0.0,2025-10-07 02:29:23.783633947
1759804163.783965,RTU2,2,0.935,-0.07,49.99,-372.2,-116.1,GOOD,0.0646,0.0084,0,1,1,Voltage Attack,medium,-0.065,0.0,2025-10-07 02:29:23.783965111
1759804163.7915537,RTU2,1,1.065,-0.063,48.91,465.8,78.3,GOOD,0.0648,1.0851,0,0,1,Combined Attack,low,0.065,-1.09,2025-10-07 02:29:23.791553736
1759804163.785415,RTU3,10,0.99,0.092,51.2,-87.5,-185.7,INVALID,0.0102,1.2007,1,0,1,Frequency Attack,high,0.0,1.2,2025-10-07 02:29:23.785414934
1759804163.7799516,RTU4,8,0.934,-0.087,49.96,-335.2,-198.4,SUSPECT,0.0664,0.0393,0,1,1,Voltage Attack,low,-0.066,0.0,2025-10-07 02:29:23.779951572
1759804163.7964637,RTU2,9,1.2,0.073,48.74,379.5,94.5,GOOD,0.2003,1.261,0,0,1,Combined Attack,low,0.2,-1.26,2025-10-07 02:29:23.796463728
1759804163.7941644,RTU1,10,1.148,-0.041,52.58,-181.6,-74.6,GOOD,0.1476,2.5845,0,0,1,Combined Attack,medium,0.148,2.58,2025-10-07 02:29:23.794164419
1759804163.7897358,RTU4,6,0.921,-0.04,51.46,-364.4,-26.2,GOOD,0.0795,1.4633,0,0,1,Combined Attack,low,-0.079,1.46,2025-10-07 02:29:23.789735794
1759804163.791891,RTU2,5,1.124,-0.02,48.39,-124.4,-24.5,GOOD,0.124,1.6103,0,0,1,Combined Attack,low,0.124,-1.61,2025-10-07 02:29:23.791891098
1759804163.7754936,RTU3,9,1.003,0.013,50.2,-388.1,-58.3,GOOD,0.0028,0.2046,1,1,0,None,none,,,2025-10-07 02:29:23.775493622
1759804163.8041062,RTU1,4,0.971,0.024,49.88,163.9,75.6,GOOD,0.0288,0.1235,1,1,1,Measurement Noise,high,-0.029,-0.12,2025-10-07 02:29:23.804106236
1759804163.7785277,RTU4,7,0.996,-0.093,50.05,-397.2,-80.9,GOOD,0.0038,0.0532,1,1,0,None,none,,,2025-10-07 02:29:23.778527737
1759804163.7936053,RTU3,9,0.726,0.078,50.93,490.8,102.5,SUSPECT,0.2739,0.9345,0,0,1,Combined Attack,medium,-0.274,0.93,2025-10-07 02:29:23.793605328
1759804163.787009,RTU4,6,1.019,0.039,53.23,-387.3,-91.9,GOOD,0.0195,3.2347,1,0,1,Frequency Attack,high,0.0,3.23,2025-10-07 02:29:23.787009001
1759804163.7759502,RTU1,5,0.989,-0.092,50.06,466.4,106.6,INVALID,0.0108,0.0609,1,1,0,None,none,,,2025-10-07 02:29:23.775950193
1759804163.7938282,RTU1,9,1.241,-0.002,48.97,-320.5,-47.6,INVALID,0.2411,1.0337,0,0,1,Combined Attack,medium,0.241,-1.03,2025-10-07 02:29:23.793828249
1759804163.8055458,RTU4,1,0.98,0.02,49.98,-407.9,-74.6,GOOD,0.0197,0.0234,1,1,1,Measurement Noise,medium,-0.02,-0.02,2025-10-07 02:29:23.805545807
1759804163.7774146,RTU1,4,0.999,-0.035,50.14,-212.9,-119.6,GOOD,0.0006,0.1445,1,1,0,None,none,,,2025-10-07 02:29:23.777414560
1759804163.7978048,RTU2,4,1.09,0.002,49.37,-59.9,-5.3,GOOD,0.0902,0.631,0,0,1,Status Spoofing,high,0.09,-0.63,2025-10-07 02:29:23.797804832
1759804163.7859674,RTU1,10,1.002,0.007,52.46,424.9,151.7,GOOD,0.0022,2.4567,1,0,1,Frequency Attack,high,0.0,2.46,2025-10-07 02:29:23.785967350
1759804163.7782197,RTU4,2,0.975,-0.069,50.15,-137.5,-54.4,GOOD,0.0248,0.1537,1,1,0,None,none,,,2025-10-07 02:29:23.778219700
1759804163.7983286,RTU2,1,0.921,-0.012,50.95,-259.9,-135.9,GOOD,0.0788,0.9463,0,0,1,Status Spoofing,medium,-0.079,0.95,2025-10-07 02:29:23.798328638
1759804163.7990716,RTU1,5,1.061,-0.068,49.38,-328.5,-60.3,GOOD,0.0613,0.6165,0,0,1,Status Spoofing,low,0.061,-0.62,2025-10-07 02:29:23.799071550
1759804163.797641,RTU3,10,1.052,0.0,49.51,332.8,35.7,GOOD,0.0525,0.4859,0,1,1,Status Spoofing,low,0.052,-0.49,2025-10-07 02:29:23.797641039
1759804163.8056211,RTU2,10,1.058,-0.101,50.6,345.4,141.8,GOOD,0.0581,0.5998,0,0,1,Measurement Noise,medium,0.058,0.6,2025-10-07 02:29:23.805621147
1759804163.7763608,RTU1,1,0.999,-0.044,49.9,-203.1,-9.5,GOOD,0.001,0.1012,1,1,0,None,none,,,2025-10-07 02:29:23.776360750
1759804163.8063889,RTU4,1,0.986,0.082,50.15,339.5,124.7,SUSPECT,0.0141,0.1493,1,1,1,Measurement Noise,low,-0.014,0.15,2025-10-07 02:29:23.806388855
1759804163.8009415,RTU4,5,0.957,0.044,50.86,-284.4,-150.0,GOOD,0.0429,0.8562,1,0,1,Status Spoofing,high,-0.043,0.86,2025-10-07 02:29:23.800941467
1759804163.8004956,RTU4,8,0.906,0.075,50.93,473.2,183.2,GOOD,0.0941,0.9301,0,0,1,Status Spoofing,medium,-0.094,0.93,2025-10-07 02:29:23.800495625
1759804163.7742693,RTU4,7,0.987,0.09,49.81,-142.2,-195.5,GOOD,0.0133,0.1932,1,1,0,None,none,,,2025-10-07 02:29:23.774269342
1759804163.8001268,RTU1,6,0.932,-0.009,50.58,-241.0,-93.7,GOOD,0.0681,0.5824,0,0,1,Status Spoofing,high,-0.068,0.58,2025-10-07 02:29:23.800126791
1759804163.781763,RTU3,5,0.811,0.061,50.23,-250.0,-140.8,GOOD,0.1893,0.2312,0,1,1,Voltage Attack,medium,-0.189,0.0,2025-10-07 02:29:23.781763077
1759804163.8008356,RTU4,3,0.946,0.0,49.54,132.8,178.7,GOOD,0.0536,0.4588,0,1,1,Status Spoofing,low,-0.054,-0.46,2025-10-07 02:29:23.800835609
1759804163.7855556,RTU1,4,1.008,-0.014,51.73,224.8,166.5,SUSPECT,0.0076,1.7321,1,0,1,Frequency Attack,high,0.0,1.73,2025-10-07 02:29:23.785555601
1759804163.7871697,RTU4,3,1.007,-0.035,51.85,-218.4,-72.5,SUSPECT,0.0065,1.8529,1,0,1,Frequency Attack,high,0.0,1.85,2025-10-07 02:29:23.787169695
1759804163.7760158,RTU2,8,1.006,0.021,50.01,-358.3,-23.9,GOOD,0.0058,0.007,1,1,0,None,none,,,2025-10-07 02:29:23.776015759
1759804163.796225,RTU1,2,0.675,0.094,48.31,186.4,21.5,GOOD,0.3254,1.6854,0,0,1,Combined Attack,high,-0.325,-1.69,2025-10-07 02:29:23.796225071
1759804163.787034,RTU1,6,0.984,0.085,49.12,-176.5,-81.3,GOOD,0.0164,0.8764,1,0,1,Frequency Attack,medium,0.0,-0.88,2025-10-07 02:29:23.787034035
1759804163.8010857,RTU1,3,0.906,0.008,49.32,466.7,149.0,GOOD,0.0944,0.6795,0,0,1,Status Spoofing,high,-0.094,-0.68,2025-10-07 02:29:23.801085711
1759804163.7823212,RTU2,6,0.685,0.023,50.11,-76.1,-150.0,GOOD,0.3153,0.1112,0,1,1,Voltage Attack,high,-0.315,0.0,2025-10-07 02:29:23.782321215
1759804163.7918165,RTU1,8,0.925,-0.041,50.98,-223.4,-37.5,INVALID,0.0755,0.9849,0,0,1,Combined Attack,low,-0.075,0.98,2025-10-07 02:29:23.791816473
1759804163.8043456,RTU3,4,0.956,-0.06,50.22,-235.2,-116.7,SUSPECT,0.0442,0.2228,1,1,1,Measurement Noise,high,-0.044,0.22,2025-10-07 02:29:23.804345608
1759804163.8026786,RTU3,9,1.065,0.142,49.71,326.7,167.2,INVALID,0.0653,0.2859,0,1,1,Measurement Noise,high,0.065,-0.29,2025-10-07 02:29:23.802678585
1759804163.7744827,RTU4,10,1.001,0.053,49.98,-265.4,-64.3,GOOD,0.0005,0.0228,1,1,0,None,none,,,2025-10-07 02:29:23.774482727
1759804163.781747,RTU2,10,1.256,0.051,49.94,169.7,98.0,SUSPECT,0.2562,0.0631,0,1,1,Voltage Attack,medium,0.256,0.0,2025-10-07 02:29:23.781747103
1759804163.793218,RTU3,10,0.923,-0.004,49.06,-324.9,-120.6,INVALID,0.0768,0.9388,0,0,1,Combined Attack,low,-0.077,-0.94,2025-10-07 02:29:23.793217897
1759804163.8059115,RTU1,6,0.952,-0.051,49.7,-85.4,-18.7,GOOD,0.0479,0.3038,1,1,1,Measurement Noise,high,-0.048,-0.3,2025-10-07 02:29:23.805911541
1759804163.7813997,RTU1,7,1.243,0.092,50.01,247.5,10.9,INVALID,0.2431,0.0085,0,1,1,Voltage Attack,high,0.243,0.0,2025-10-07 02:29:23.781399727
1759804163.7827313,RTU4,8,1.117,0.065,50.18,215.7,11.6,GOOD,0.117,0.1798,0,1,1,Voltage Attack,low,0.117,0.0,2025-10-07 02:29:23.782731295
1759804163.7959702,RTU3,9,0.777,-0.082,48.8,147.4,47.7,GOOD,0.2231,1.1967,0,0,1,Combined Attack,medium,-0.223,-1.2,2025-10-07 02:29:23.795970201
1759804163.7806778,RTU4,6,1.262,0.074,50.11,-251.4,-195.9,INVALID,0.2618,0.1093,0,1,1,Voltage Attack,high,0.262,0.0,2025-10-07 02:29:23.780677795
1759804163.8008754,RTU2,5,0.945,0.06,49.46,-118.1,-129.6,GOOD,0.0553,0.5442,0,0,1,Status Spoofing,low,-0.055,-0.54,2025-10-07 02:29:23.800875425
1759804163.7972503,RTU3,3,0.958,-0.097,50.67,-283.4,-77.2,GOOD,0.0418,0.6684,1,0,1,Status Spoofing,medium,-0.042,0.67,2025-10-07 02:29:23.797250271
1759804163.7773058,RTU4,8,1.001,-0.087,49.93,261.0,25.2,GOOD,0.001,0.0707,1,1,0,None,none,,,2025-10-07 02:29:23.777305841
1759804163.7773535,RTU1,1,0.983,-0.043,50.05,-152.5,-176.1,INVALID,0.0168,0.0543,1,1,0,None,none,,,2025-10-07 02:29:23.777353525
1759804163.8061085,RTU1,1,0.999,0.147,49.7,-234.8,-93.1,GOOD,0.0012,0.297,1,1,1,Measurement Noise,low,-0.001,-0.3,2025-10-07 02:29:23.806108475
1759804163.7762442,RTU4,10,1.004,-0.054,50.06,-394.1,-152.8,GOOD,0.0037,0.0606,1,1,0,None,none,,,2025-10-07 02:29:23.776244164
1759804163.800488,RTU2,4,1.069,-0.09,49.53,-364.2,-19.5,GOOD,0.0689,0.4698,0,1,1,Status Spoofing,medium,0.069,-0.47,2025-10-07 02:29:23.800487995
1759804163.7983692,RTU1,5,0.915,-0.007,49.03,400.7,188.4,GOOD,0.0854,0.9722,0,0,1,Status Spoofing,high,-0.085,-0.97,2025-10-07 02:29:23.798369169
1759804163.8065648,RTU3,6,1.026,0.028,49.96,-230.6,-102.4,GOOD,0.0259,0.0421,1,1,1,Measurement Noise,medium,0.026,-0.04,2025-10-07 02:29:23.806564808
1759804163.7825823,RTU3,8,1.161,-0.072,49.95,394.6,22.6,SUSPECT,0.1608,0.0458,0,1,1,Voltage Attack,low,0.161,0.0,2025-10-07 02:29:23.782582283
1759804163.7813752,RTU3,1,1.125,-0.012,49.9,254.7,24.3,GOOD,0.1246,0.0983,0,1,1,Voltage Attack,low,0.125,0.0,2025-10-07 02:29:23.781375170
1759804163.7940586,RTU2,8,0.923,0.03,46.77,157.8,68.9,INVALID,0.0775,3.2267,0,0,1,Combined Attack,high,-0.077,-3.23,2025-10-07 02:29:23.794058561
1759804163.7868707,RTU4,10,0.988,-0.091,51.35,147.5,161.6,GOOD,0.0124,1.3527,1,0,1,Frequency Attack,medium,0.0,1.35,2025-10-07 02:29:23.786870718
1759804163.7948225,RTU1,1,0.843,0.07,50.99,366.6,199.9,GOOD,0.1574,0.9855,0,0,1,Combined Attack,low,-0.157,0.99,2025-10-07 02:29:23.794822454
1759804163.7975497,RTU2,10,1.079,-0.007,50.46,85.5,2.7,GOOD,0.079,0.4644,0,1,1,Status Spoofing,medium,0.079,0.46,2025-10-07 02:29:23.797549725
1759804163.7959406,RTU1,10,0.769,-0.033,47.66,351.4,59.5,GOOD,0.2306,2.3391,0,0,1,Combined Attack,medium,-0.231,-2.34,2025-10-07 02:29:23.795940638
1759804163.7987742,RTU4,2,0.923,0.007,49.54,215.5,137.7,GOOD,0.0774,0.4551,0,1,1,Status Spoofing,low,-0.077,-0.46,2025-10-07 02:29:23.798774242
1759804163.7914996,RTU1,2,1.168,0.091,52.82,-233.5,-11.1,SUSPECT,0.1681,2.8236,0,0,1,Combined Attack,high,0.168,2.82,2025-10-07 02:29:23.791499615
1759804163.7806976,RTU1,3,1.142,-0.008,50.01,57.3,134.0,GOOD,0.1419,0.0067,0,1,1,Voltage Attack,medium,0.142,0.0,2025-10-07 02:29:23.780697584
1759804163.7994232,RTU2,6,0.946,-0.042,50.41,277.9,119.0,GOOD,0.0545,0.4083,0,1,1,Status Spoofing,low,-0.054,0.41,2025-10-07 02:29:23.799423218
1759804163.800448,RTU4,4,1.076,-0.091,51.04,100.5,120.0,GOOD,0.0759,1.0351,0,0,1,Status Spoofing,high,0.076,1.04,2025-10-07 02:29:23.800447941
1759804163.793067,RTU4,5,0.837,0.075,48.04,-193.9,-112.4,INVALID,0.1631,1.9584,0,0,1,Combined Attack,low,-0.163,-1.96,2025-10-07 02:29:23.793066978
1759804163.787182,RTU2,10,1.003,-0.003,52.16,365.2,186.8,SUSPECT,0.0033,2.1627,1,0,1,Frequency Attack,high,0.0,2.16,2025-10-07 02:29:23.787182093
1759804163.7821245,RTU1,10,1.266,-0.003,50.09,191.8,14.4,GOOD,0.2662,0.091,0,1,1,Voltage Attack,high,0.266,0.0,2025-10-07 02:29:23.782124519
1759804163.7916152,RTU2,1,1.277,0.048,48.24,-171.4,-94.5,GOOD,0.2769,1.764,0,0,1,Combined Attack,medium,0.277,-1.76,2025-10-07 02:29:23.791615248
1759804163.8028762,RTU4,7,0.992,0.053,49.91,-414.9,-213.9,GOOD,0.0077,0.0947,1,1,1,Measurement Noise,low,-0.008,-0.09,2025-10-07 02:29:23.802876234
1759804163.778771,RTU1,9,0.988,-0.074,50.21,415.3,82.5,GOOD,0.0124,0.2123,1,1,0,None,none,,,2025-10-07 02:29:23.778770924
1759804163.7743914,RTU1,4,0.998,-0.074,50.07,410.7,84.5,GOOD,0.0019,0.0674,1,1,0,None,none,,,2025-10-07 02:29:23.774391413
